time(UTC),T2m ,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20051103:1000,23.49,80.5,0.0,-0.0,0.0,-5.2,7.38,46.0,101962.0
20051103:1100,23.36,81.9,0.0,-0.0,0.0,-1.6,7.24,42.0,101932.0
20051103:1200,23.38,82.4,43.0,223.87,25.0,1.0,7.31,40.0,101992.0
20051103:1300,23.49,82.3,248.0,587.65,74.0,-1.6,7.31,39.0,102062.0
20051103:1400,23.65,81.55,459.0,749.57,96.0,3.6,7.24,38.0,102112.0
20051103:1500,23.88,80.15,632.0,827.38,109.0,4.6,7.17,38.0,102142.0
20051103:1600,24.05,79.7,748.0,864.92,117.0,5.0,7.03,38.0,102142.0
20051103:1700,24.19,79.4,796.0,878.01,120.0,10.8,6.9,38.0,102082.0
20051103:1800,24.34,79.05,771.0,868.76,119.0,-6.4,6.76,39.0,102022.0
20051103:1900,24.5,79.05,676.0,837.06,113.0,-0.35,6.76,42.0,101932.0
20051103:2000,24.72,77.95,521.0,771.91,103.0,-5.4,6.83,46.0,101872.0
20051103:2100,25.05,75.85,322.0,647.19,85.0,6.6,6.83,50.0,101862.0
20051103:2200,25.4,72.9,114.0,422.47,47.0,2.6,6.34,52.0,101912.0
20051103:2300,25.51,71.9,0.0,-0.0,0.0,-4.2,6.21,58.0,101932.0
20051104:0000,25.52,71.45,0.0,-0.0,0.0,1.6,6.14,65.0,101992.0
20051104:0100,25.39,71.95,0.0,-0.0,0.0,379.25,6.28,65.0,102002.0
20051104:0200,25.25,73.0,0.0,-0.0,0.0,9.2,6.83,62.0,102022.0
20051104:0300,25.03,74.7,0.0,-0.0,0.0,-3.35,7.38,57.0,101982.0
20051104:0400,24.78,76.7,0.0,-0.0,0.0,1.75,8.07,54.0,101972.0
20051104:0500,24.36,79.95,0.0,-0.0,0.0,4.4,8.41,54.0,101862.0
20051104:0600,24.11,82.25,0.0,-0.0,0.0,1.15,8.69,56.0,101842.0
20051104:0700,24.0,83.55,0.0,-0.0,0.0,-2.15,8.69,58.0,101802.0
20051104:0800,23.81,85.75,0.0,-0.0,0.0,-0.8,8.9,57.0,101742.0
20051104:0900,23.77,86.35,0.0,-0.0,0.0,-8.0,8.97,56.0,101712.0
20051104:1000,23.83,84.35,0.0,-0.0,0.0,3.6,8.83,54.0,101752.0
20051104:1100,23.96,82.95,0.0,-0.0,0.0,5.2,8.62,55.0,101772.0
20051104:1200,24.07,82.15,40.0,205.69,24.0,5.2,8.28,56.0,101782.0
20051104:1300,24.16,81.8,17.0,0.0,17.0,-1.0,8.34,56.0,101832.0
20051104:1400,24.29,81.8,254.0,93.53,209.0,-1.0,8.34,57.0,101882.0
20051104:1500,24.38,81.6,329.0,74.75,282.0,5.4,8.34,59.0,101922.0
20051104:1600,24.5,81.1,511.0,220.36,351.0,6.4,8.07,61.0,101922.0
20051104:1700,24.82,79.1,310.0,23.49,292.0,-4.8,8.0,62.0,101872.0
20051104:1800,25.13,76.75,763.0,863.35,118.0,-16.4,8.0,63.0,101802.0
20051104:1900,25.38,75.25,671.0,835.16,112.0,3.8,7.79,63.0,101732.0
20051104:2000,25.52,74.9,518.0,772.54,102.0,2.0,7.66,63.0,101652.0
20051104:2100,25.57,75.2,320.0,649.33,84.0,-9.6,7.45,62.0,101662.0
20051104:2200,25.82,75.25,113.0,429.02,46.0,-3.0,6.28,61.0,101772.0
20051104:2300,25.76,76.4,0.0,-0.0,0.0,1.0,5.72,62.0,101752.0
20051105:0000,25.66,77.9,0.0,-0.0,0.0,2.6,5.66,65.0,101752.0
20051105:0100,25.48,79.45,0.0,-0.0,0.0,383.05,6.0,67.0,101772.0
20051105:0200,25.21,80.9,0.0,-0.0,0.0,9.0,6.21,66.0,101792.0
20051105:0300,25.04,81.8,0.0,-0.0,0.0,9.6,6.76,63.0,101792.0
20051105:0400,24.98,80.65,0.0,-0.0,0.0,6.4,7.03,65.0,101782.0
20051105:0500,25.03,80.1,0.0,-0.0,0.0,-6.4,7.38,67.0,101742.0
20051105:0600,25.11,79.7,0.0,-0.0,0.0,-2.35,7.52,72.0,101682.0
20051105:0700,25.11,79.75,0.0,-0.0,0.0,-6.6,7.45,77.0,101642.0
20051105:0800,24.97,80.65,0.0,-0.0,0.0,-11.8,7.24,80.0,101612.0
20051105:0900,24.78,81.95,0.0,-0.0,0.0,7.8,7.1,80.0,101592.0
20051105:1000,25.36,75.7,0.0,-0.0,0.0,-6.0,5.38,81.0,101612.0
20051105:1100,25.4,75.65,0.0,-0.0,0.0,-1.75,5.45,82.0,101642.0
20051105:1200,25.44,75.7,7.0,0.0,7.0,6.2,5.72,87.0,101652.0
20051105:1300,25.51,75.15,23.0,0.0,23.0,-0.8,6.07,95.0,101702.0
20051105:1400,25.62,74.35,179.0,16.74,171.0,-3.0,6.28,99.0,101762.0
20051105:1500,25.78,73.65,611.0,805.88,107.0,1.0,6.55,98.0,101782.0
20051105:1600,25.87,72.7,393.0,78.88,336.0,-0.75,6.76,95.0,101742.0
20051105:1700,25.9,72.3,367.0,45.87,332.0,5.8,7.03,92.0,101692.0
20051105:1800,25.88,71.65,747.0,848.45,116.0,-0.2,7.17,89.0,101612.0
20051105:1900,25.9,70.8,655.0,816.66,111.0,-4.8,7.31,86.0,101572.0
20051105:2000,25.85,71.25,503.0,750.68,101.0,-1.0,7.38,84.0,101542.0
20051105:2100,25.78,73.25,309.0,629.19,82.0,-5.2,7.45,82.0,101532.0
20051105:2200,25.95,69.05,106.0,403.04,44.0,0.0,7.17,81.0,101582.0
20051105:2300,25.9,70.6,0.0,-0.0,0.0,-1.0,7.24,78.0,101592.0
20051106:0000,25.85,72.9,0.0,-0.0,0.0,0.0,7.59,77.0,101642.0
20051106:0100,25.73,75.6,0.0,-0.0,0.0,377.65,8.0,73.0,101682.0
20051106:0200,25.61,77.4,0.0,-0.0,0.0,3.6,8.21,70.0,101692.0
20051106:0300,25.52,78.15,0.0,-0.0,0.0,5.4,8.21,68.0,101702.0
20051106:0400,25.44,78.85,0.0,-0.0,0.0,-3.4,8.14,68.0,101682.0
20051106:0500,25.38,79.25,0.0,-0.0,0.0,0.6,7.93,69.0,101662.0
20051106:0600,25.37,79.05,0.0,-0.0,0.0,-0.35,7.52,70.0,101622.0
20051106:0700,25.41,78.65,0.0,-0.0,0.0,0.75,7.1,71.0,101632.0
20051106:0800,25.44,78.25,0.0,-0.0,0.0,2.4,6.9,70.0,101592.0
20051106:0900,25.46,78.35,0.0,-0.0,0.0,-0.8,6.62,69.0,101612.0
20051106:1000,25.19,78.95,0.0,-0.0,0.0,4.0,5.93,68.0,101582.0
20051106:1100,25.24,78.65,0.0,-0.0,0.0,-4.6,5.45,69.0,101682.0
20051106:1200,25.29,78.5,36.0,193.11,22.0,0.0,4.97,68.0,101732.0
20051106:1300,25.33,78.8,230.0,553.45,71.0,4.8,4.83,70.0,101822.0
20051106:1400,25.39,79.15,433.0,716.2,93.0,-2.0,4.76,72.0,101872.0
20051106:1500,25.44,79.55,602.0,797.37,106.0,-1.35,4.69,73.0,101902.0
20051106:1600,25.49,79.6,715.0,837.05,113.0,0.35,4.62,71.0,101872.0
20051106:1700,25.5,79.3,763.0,851.82,116.0,0.75,4.76,68.0,101832.0
20051106:1800,25.53,79.15,740.0,844.17,115.0,-2.0,4.83,62.0,101772.0
20051106:1900,25.46,79.45,649.0,813.01,110.0,5.8,5.1,56.0,101682.0
20051106:2000,25.44,79.75,499.0,749.14,100.0,-4.6,5.31,53.0,101632.0
20051106:2100,25.39,80.15,306.0,625.38,82.0,-2.2,5.45,50.0,101602.0
20051106:2200,25.76,79.25,105.0,409.06,43.0,-0.6,4.69,60.0,101642.0
20051106:2300,25.75,79.25,0.0,-0.0,0.0,-2.0,4.62,57.0,101652.0
20051107:0000,25.75,79.4,0.0,-0.0,0.0,-0.35,4.48,52.0,101722.0
20051107:0100,25.74,79.8,0.0,-0.0,0.0,382.45,4.76,46.0,101742.0
20051107:0200,25.72,80.25,0.0,-0.0,0.0,2.2,5.24,43.0,101792.0
20051107:0300,25.69,80.55,0.0,-0.0,0.0,1.0,5.86,41.0,101832.0
20051107:0400,25.65,80.7,0.0,-0.0,0.0,5.4,6.21,38.0,101832.0
20051107:0500,25.61,79.9,0.0,-0.0,0.0,-2.6,6.21,37.0,101812.0
20051107:0600,25.57,78.95,0.0,-0.0,0.0,-1.2,6.07,41.0,101782.0
20051107:0700,25.54,78.85,0.0,-0.0,0.0,-0.35,6.07,45.0,101742.0
20051107:0800,25.47,78.95,0.0,-0.0,0.0,2.2,6.14,48.0,101712.0
20051107:0900,25.34,79.75,0.0,-0.0,0.0,-5.8,6.28,52.0,101702.0
20051107:1000,25.35,78.5,0.0,-0.0,0.0,-2.6,6.28,59.0,101732.0
20051107:1100,25.25,79.35,0.0,-0.0,0.0,-0.6,6.55,58.0,101812.0
20051107:1200,25.22,79.55,35.0,186.17,22.0,-1.55,6.83,58.0,101872.0
20051107:1300,25.2,79.05,229.0,559.22,70.0,4.0,6.83,57.0,101922.0
20051107:1400,25.27,78.55,433.0,721.06,93.0,3.2,6.9,56.0,101972.0
20051107:1500,25.33,77.7,601.0,800.08,106.0,0.75,6.97,53.0,102002.0
20051107:1600,25.39,76.75,714.0,839.67,113.0,-4.6,7.03,51.0,101992.0
20051107:1700,25.42,77.55,761.0,853.01,116.0,-1.2,6.97,49.0,101942.0
20051107:1800,25.48,78.15,229.0,9.5,222.0,0.6,6.97,50.0,101872.0
20051107:1900,25.53,79.05,223.0,9.09,217.0,0.2,7.03,53.0,101782.0
20051107:2000,25.67,79.35,495.0,747.49,99.0,1.0,7.1,57.0,101742.0
20051107:2100,25.77,79.7,303.0,624.2,81.0,4.6,7.17,59.0,101732.0
20051107:2200,26.04,78.2,102.0,401.63,42.0,0.35,6.48,66.0,101772.0
20051107:2300,26.06,78.75,0.0,-0.0,0.0,8.8,7.17,67.0,101792.0
20051108:0000,26.07,78.85,0.0,-0.0,0.0,-3.6,7.45,66.0,101842.0
20051108:0100,26.02,78.8,0.0,-0.0,0.0,389.45,7.72,63.0,101872.0
20051108:0200,25.87,79.3,0.0,-0.0,0.0,-0.35,8.14,62.0,101902.0
20051108:0300,25.7,80.6,0.0,-0.0,0.0,0.6,8.55,61.0,101912.0
20051108:0400,25.62,81.15,0.0,-0.0,0.0,2.0,8.76,61.0,101912.0
20051108:0500,25.61,80.95,0.0,-0.0,0.0,-5.2,8.69,62.0,101892.0
20051108:0600,25.64,80.25,0.0,-0.0,0.0,5.6,8.41,65.0,101862.0
20051108:0700,25.61,80.0,0.0,-0.0,0.0,-1.75,8.34,64.0,101812.0
20051108:0800,25.49,80.45,0.0,-0.0,0.0,-0.4,8.34,62.0,101792.0
20051108:0900,25.38,80.8,0.0,-0.0,0.0,2.2,8.34,60.0,101762.0
20051108:1000,25.21,80.4,0.0,-0.0,0.0,-2.35,7.86,62.0,101772.0
20051108:1100,25.14,81.05,0.0,-0.0,0.0,2.35,7.93,59.0,101812.0
20051108:1200,25.08,81.6,33.0,178.72,21.0,-5.2,8.07,57.0,101862.0
20051108:1300,25.02,81.85,226.0,554.47,70.0,3.4,8.07,56.0,101902.0
20051108:1400,24.99,81.8,429.0,719.58,92.0,-6.8,8.0,56.0,101932.0
20051108:1500,24.98,81.8,597.0,799.57,105.0,4.8,8.0,52.0,101932.0
20051108:1600,24.96,81.7,711.0,840.88,112.0,-2.75,8.07,49.0,101942.0
20051108:1700,25.03,80.9,573.0,288.27,356.0,0.35,8.07,48.0,101872.0
20051108:1800,25.22,78.65,737.0,847.61,115.0,-1.15,7.93,51.0,101802.0
20051108:1900,25.46,75.6,646.0,817.58,109.0,-3.8,7.72,55.0,101692.0
20051108:2000,25.62,72.3,496.0,753.32,99.0,3.2,7.59,58.0,101662.0
20051108:2100,25.7,70.35,304.0,631.35,81.0,-0.4,7.66,60.0,101622.0
20051108:2200,26.09,69.8,73.0,115.42,56.0,-3.15,6.9,67.0,101692.0
20051108:2300,26.1,69.55,0.0,-0.0,0.0,-0.4,6.97,67.0,101692.0
20051109:0000,26.09,69.35,0.0,-0.0,0.0,-1.55,6.97,65.0,101752.0
20051109:0100,26.01,69.95,0.0,-0.0,0.0,375.85,7.24,61.0,101792.0
20051109:0200,25.8,72.45,0.0,-0.0,0.0,2.75,7.38,59.0,101832.0
20051109:0300,25.46,76.35,0.0,-0.0,0.0,-0.75,7.59,58.0,101842.0
20051109:0400,25.21,78.75,0.0,-0.0,0.0,3.8,7.93,56.0,101832.0
20051109:0500,25.07,79.55,0.0,-0.0,0.0,1.4,8.21,54.0,101782.0
20051109:0600,25.02,79.7,0.0,-0.0,0.0,6.2,8.21,53.0,101752.0
20051109:0700,24.98,79.8,0.0,-0.0,0.0,-10.2,7.79,54.0,101732.0
20051109:0800,24.97,79.75,0.0,-0.0,0.0,4.2,7.38,54.0,101702.0
20051109:0900,24.92,79.95,0.0,-0.0,0.0,-4.0,7.31,54.0,101692.0
20051109:1000,24.88,80.5,0.0,-0.0,0.0,0.35,7.45,54.0,101732.0
20051109:1100,24.83,81.0,0.0,-0.0,0.0,5.2,7.79,54.0,101772.0
20051109:1200,24.85,81.0,31.0,155.18,21.0,4.0,8.0,52.0,101802.0
20051109:1300,24.81,81.65,224.0,535.28,75.0,-2.4,8.0,52.0,101872.0
20051109:1400,24.82,81.65,429.0,707.35,100.0,-2.4,8.07,54.0,101902.0
20051109:1500,24.83,81.85,599.0,790.87,115.0,-6.8,7.72,57.0,101932.0
20051109:1600,25.02,80.7,716.0,835.03,124.0,13.6,7.24,61.0,101922.0
20051109:1700,25.27,78.75,766.0,852.66,127.0,-5.2,7.03,62.0,101852.0
20051109:1800,25.48,77.25,744.0,844.49,127.0,5.2,7.03,61.0,101772.0
20051109:1900,25.61,76.45,653.0,813.67,121.0,-19.6,6.9,60.0,101662.0
20051109:2000,25.72,74.55,501.0,745.76,110.0,0.4,6.55,58.0,101602.0
20051109:2100,25.77,73.2,306.0,615.67,90.0,-3.0,6.07,57.0,101622.0
20051109:2200,25.83,69.55,102.0,385.47,46.0,-4.4,5.1,62.0,101662.0
20051109:2300,25.82,69.45,0.0,-0.0,0.0,0.6,4.9,57.0,101682.0
20051110:0000,25.77,69.75,0.0,-0.0,0.0,0.6,4.97,51.0,101732.0
20051110:0100,25.66,70.3,0.0,-0.0,0.0,370.65,5.1,46.0,101752.0
20051110:0200,25.48,71.0,0.0,-0.0,0.0,3.2,5.31,45.0,101782.0
20051110:0300,25.22,71.65,0.0,-0.0,0.0,5.0,5.59,48.0,101792.0
20051110:0400,25.01,70.9,0.0,-0.0,0.0,7.2,5.79,55.0,101772.0
20051110:0500,24.81,70.45,0.0,-0.0,0.0,-14.6,6.0,61.0,101722.0
20051110:0600,24.69,70.45,0.0,-0.0,0.0,2.8,5.93,63.0,101722.0
20051110:0700,24.55,70.8,0.0,-0.0,0.0,-2.6,5.59,62.0,101672.0
20051110:0800,24.42,71.4,0.0,-0.0,0.0,-7.6,5.24,58.0,101642.0
20051110:0900,24.26,72.25,0.0,-0.0,0.0,-4.8,5.1,50.0,101602.0
20051110:1000,24.52,68.55,0.0,-0.0,0.0,0.0,5.17,51.0,101642.0
20051110:1100,24.46,68.2,0.0,-0.0,0.0,-4.6,5.24,41.0,101672.0
20051110:1200,24.38,67.85,30.0,162.0,20.0,-1.4,5.38,33.0,101722.0
20051110:1300,24.34,67.4,225.0,544.73,75.0,-0.8,5.66,27.0,101772.0
20051110:1400,24.33,66.65,432.0,718.75,100.0,-1.55,5.86,25.0,101822.0
20051110:1500,24.31,66.1,603.0,801.78,115.0,-0.8,6.0,23.0,101832.0
20051110:1600,24.25,65.75,719.0,843.28,124.0,-2.4,6.28,21.0,101812.0
20051110:1700,24.15,65.45,768.0,859.13,127.0,-0.2,6.41,19.0,101732.0
20051110:1800,24.09,64.8,745.0,850.92,126.0,-0.6,6.41,18.0,101652.0
20051110:1900,24.07,64.2,652.0,815.8,121.0,1.6,6.14,18.0,101552.0
20051110:2000,24.12,63.75,499.0,747.62,109.0,-0.15,5.93,15.0,101482.0
20051110:2100,24.23,63.6,304.0,616.85,89.0,-0.6,6.07,10.0,101492.0
20051110:2200,24.62,63.15,101.0,299.97,58.0,4.2,5.1,11.0,101502.0
20051110:2300,24.64,63.55,0.0,-0.0,0.0,-0.4,4.76,4.0,101532.0
20051111:0000,24.63,64.15,0.0,-0.0,0.0,-2.4,4.48,359.0,101562.0
20051111:0100,24.62,65.4,0.0,-0.0,0.0,349.85,4.41,355.0,101602.0
20051111:0200,24.59,67.25,0.0,-0.0,0.0,3.35,4.48,353.0,101622.0
20051111:0300,24.54,69.55,0.0,-0.0,0.0,1.2,4.9,353.0,101642.0
20051111:0400,24.49,71.95,0.0,-0.0,0.0,7.8,5.59,354.0,101652.0
20051111:0500,24.43,73.15,0.0,-0.0,0.0,4.4,5.86,358.0,101622.0
20051111:0600,24.37,74.15,0.0,-0.0,0.0,21.8,5.79,6.0,101592.0
20051111:0700,24.34,74.2,0.0,-0.0,0.0,-5.2,5.59,17.0,101552.0
20051111:0800,24.32,74.2,0.0,-0.0,0.0,-6.0,5.38,24.0,101472.0
20051111:0900,24.34,74.2,0.0,-0.0,0.0,5.6,5.17,30.0,101472.0
20051111:1000,24.01,73.05,0.0,-0.0,0.0,-3.8,5.1,35.0,101492.0
20051111:1100,24.03,72.25,0.0,-0.0,0.0,-4.6,4.97,37.0,101562.0
20051111:1200,24.02,71.85,28.0,152.53,19.0,-9.0,5.03,36.0,101612.0
20051111:1300,24.03,71.65,221.0,539.72,74.0,-6.0,5.38,33.0,101692.0
20051111:1400,24.0,72.0,427.0,712.88,100.0,0.35,5.86,33.0,101702.0
20051111:1500,23.95,72.35,599.0,799.57,115.0,0.35,6.41,34.0,101762.0
20051111:1600,23.92,71.5,715.0,843.03,123.0,-1.0,6.62,37.0,101732.0
20051111:1700,23.96,69.4,765.0,858.88,127.0,-0.75,6.62,38.0,101652.0
20051111:1800,24.09,66.9,742.0,850.44,126.0,-3.8,6.41,40.0,101582.0
20051111:1900,24.22,65.45,651.0,819.41,120.0,-6.2,6.21,43.0,101512.0
20051111:2000,24.4,64.65,499.0,751.31,109.0,-1.35,6.0,47.0,101502.0
20051111:2100,24.57,64.45,303.0,617.91,89.0,-0.75,5.52,50.0,101492.0
20051111:2200,24.89,63.25,100.0,303.89,57.0,-0.2,4.76,58.0,101562.0
20051111:2300,24.94,64.7,0.0,-0.0,0.0,1.75,4.83,62.0,101582.0
20051112:0000,25.04,66.05,0.0,-0.0,0.0,4.8,5.1,67.0,101632.0
20051112:0100,25.14,66.65,0.0,-0.0,0.0,356.25,5.59,69.0,101682.0
20051112:0200,25.31,65.9,0.0,-0.0,0.0,11.6,5.86,72.0,101722.0
20051112:0300,25.4,65.2,0.0,-0.0,0.0,4.0,5.93,72.0,101732.0
20051112:0400,25.43,65.3,0.0,-0.0,0.0,10.8,6.07,70.0,101742.0
20051112:0500,25.39,66.05,0.0,-0.0,0.0,-8.0,6.07,70.0,101712.0
20051112:0600,25.3,67.6,0.0,-0.0,0.0,3.6,6.14,70.0,101662.0
20051112:0700,25.19,69.0,0.0,-0.0,0.0,-9.2,6.07,66.0,101612.0
20051112:0800,24.99,70.95,0.0,-0.0,0.0,1.0,6.28,63.0,101582.0
20051112:0900,24.69,74.85,0.0,-0.0,0.0,0.35,6.62,62.0,101552.0
20051112:1000,24.71,72.75,0.0,-0.0,0.0,6.0,6.28,62.0,101542.0
20051112:1100,24.63,73.6,0.0,-0.0,0.0,4.4,6.69,62.0,101602.0
20051112:1200,24.61,74.85,27.0,142.17,19.0,1.6,7.03,65.0,101652.0
20051112:1300,24.73,74.3,217.0,534.61,73.0,0.75,7.45,68.0,101752.0
20051112:1400,24.91,73.7,422.0,709.11,99.0,3.2,7.72,72.0,101802.0
20051112:1500,24.9,74.3,443.0,292.35,267.0,-7.4,8.0,73.0,101872.0
20051112:1600,24.79,75.75,529.0,300.47,319.0,13.0,8.41,74.0,101872.0
20051112:1700,24.79,76.2,753.0,849.13,125.0,-5.4,8.76,76.0,101832.0
20051112:1800,24.63,77.6,730.0,840.18,124.0,3.6,8.9,80.0,101762.0
20051112:1900,24.51,78.5,638.0,804.38,119.0,-9.0,9.03,83.0,101702.0
20051112:2000,24.65,77.6,487.0,735.58,107.0,-7.2,9.31,84.0,101672.0
20051112:2100,24.76,76.8,294.0,601.41,87.0,-1.6,9.66,83.0,101682.0
20051112:2200,25.17,72.5,96.0,286.25,56.0,-0.35,9.1,83.0,101722.0
20051112:2300,25.17,72.45,0.0,-0.0,0.0,-0.35,9.17,82.0,101792.0
20051113:0000,25.27,71.85,0.0,-0.0,0.0,1.2,9.17,81.0,101832.0
20051113:0100,25.32,71.35,0.0,-0.0,0.0,375.25,9.17,81.0,101902.0
20051113:0200,25.34,71.2,0.0,-0.0,0.0,-4.6,9.1,81.0,101952.0
20051113:0300,25.32,71.65,0.0,-0.0,0.0,1.8,8.83,80.0,101982.0
20051113:0400,25.28,71.05,0.0,-0.0,0.0,4.8,8.55,80.0,101952.0
20051113:0500,25.14,71.8,0.0,-0.0,0.0,0.0,8.34,80.0,101932.0
20051113:0600,24.88,74.5,0.0,-0.0,0.0,12.6,8.21,81.0,101892.0
20051113:0700,24.61,76.85,0.0,-0.0,0.0,-23.6,8.28,81.0,101872.0
20051113:0800,24.4,78.25,0.0,-0.0,0.0,12.0,8.21,81.0,101812.0
20051113:0900,24.42,78.3,0.0,-0.0,0.0,-1.35,8.14,81.0,101832.0
20051113:1000,24.62,76.85,0.0,-0.0,0.0,8.8,7.79,79.0,101862.0
20051113:1100,24.54,77.65,0.0,-0.0,0.0,5.6,8.14,79.0,101892.0
20051113:1200,24.36,79.15,25.0,130.77,18.0,7.4,8.41,79.0,101942.0
20051113:1300,24.18,81.15,213.0,525.63,73.0,0.35,8.62,79.0,102002.0
20051113:1400,24.38,81.05,416.0,703.07,98.0,2.2,9.03,79.0,102042.0
20051113:1500,24.53,80.7,585.0,788.36,113.0,4.8,9.17,81.0,102082.0
20051113:1600,24.78,79.7,700.0,832.37,121.0,-4.8,9.17,82.0,102082.0
20051113:1700,24.95,79.4,748.0,846.03,125.0,-3.6,9.1,82.0,102032.0
20051113:1800,25.07,78.8,725.0,836.75,124.0,-3.4,9.03,81.0,101972.0
20051113:1900,25.12,77.65,634.0,803.15,118.0,-5.0,9.1,80.0,101902.0
20051113:2000,25.22,76.4,484.0,733.2,107.0,7.0,9.03,78.0,101842.0
20051113:2100,25.38,75.3,292.0,599.17,87.0,-10.8,9.1,76.0,101872.0
20051113:2200,25.67,71.75,94.0,282.48,55.0,-6.2,8.28,73.0,101922.0
20051113:2300,25.61,72.4,0.0,-0.0,0.0,0.35,8.62,71.0,101932.0
20051114:0000,25.53,73.0,0.0,-0.0,0.0,-2.35,8.97,71.0,101942.0
20051114:0100,25.41,73.7,0.0,-0.0,0.0,375.25,8.83,72.0,101982.0
20051114:0200,25.25,74.35,0.0,-0.0,0.0,0.0,8.62,74.0,101992.0
20051114:0300,25.0,75.9,0.0,-0.0,0.0,3.4,8.69,76.0,102002.0
20051114:0400,24.71,77.85,0.0,-0.0,0.0,-1.35,8.69,78.0,102012.0
20051114:0500,24.52,79.45,0.0,-0.0,0.0,1.6,8.34,80.0,101972.0
20051114:0600,24.5,79.5,0.0,-0.0,0.0,2.4,8.28,82.0,101932.0
20051114:0700,24.73,76.9,0.0,-0.0,0.0,2.8,8.28,84.0,101892.0
20051114:0800,24.99,74.45,0.0,-0.0,0.0,-2.6,8.21,86.0,101822.0
20051114:0900,25.2,72.6,0.0,-0.0,0.0,-1.0,8.28,85.0,101822.0
20051114:1000,25.53,68.05,0.0,-0.0,0.0,0.35,6.9,87.0,101822.0
20051114:1100,25.55,68.25,0.0,-0.0,0.0,-7.8,7.52,83.0,101872.0
20051114:1200,25.43,68.8,23.0,118.16,17.0,4.4,7.72,81.0,101912.0
20051114:1300,25.5,67.5,211.0,527.84,72.0,0.75,7.86,83.0,102002.0
20051114:1400,25.62,65.9,414.0,703.62,98.0,1.0,7.66,84.0,102002.0
20051114:1500,25.75,65.45,583.0,791.02,112.0,-0.6,7.52,84.0,102062.0
20051114:1600,25.85,64.9,488.0,225.32,332.0,-0.15,7.38,85.0,102012.0
20051114:1700,25.72,67.15,747.0,849.67,124.0,2.6,7.17,84.0,101952.0
20051114:1800,25.41,69.85,725.0,841.6,123.0,-4.0,7.17,81.0,101872.0
20051114:1900,25.15,71.75,634.0,806.51,118.0,4.2,7.31,79.0,101792.0
20051114:2000,25.01,73.25,484.0,736.56,107.0,-2.0,7.66,77.0,101722.0
20051114:2100,25.24,72.25,292.0,605.59,86.0,-1.75,8.0,77.0,101732.0
20051114:2200,25.82,68.25,94.0,285.78,55.0,-4.6,8.07,80.0,101782.0
20051114:2300,25.8,68.5,0.0,-0.0,0.0,6.0,8.48,79.0,101722.0
20051115:0000,25.61,70.0,0.0,-0.0,0.0,0.6,8.76,80.0,101782.0
20051115:0100,25.28,72.9,0.0,-0.0,0.0,382.65,9.03,84.0,101832.0
20051115:0200,25.12,74.6,0.0,-0.0,0.0,13.2,9.52,89.0,101852.0
20051115:0300,25.13,73.95,0.0,-0.0,0.0,-4.4,9.38,92.0,101872.0
20051115:0400,25.52,70.95,0.0,-0.0,0.0,11.0,9.17,91.0,101852.0
20051115:0500,25.8,69.0,0.0,-0.0,0.0,-4.6,8.97,90.0,101822.0
20051115:0600,25.75,69.25,0.0,-0.0,0.0,-12.4,8.9,88.0,101782.0
20051115:0700,25.53,70.9,0.0,-0.0,0.0,-2.4,8.76,89.0,101752.0
20051115:0800,25.38,71.7,0.0,-0.0,0.0,-8.6,8.48,88.0,101682.0
20051115:0900,25.38,71.65,0.0,-0.0,0.0,-6.8,8.48,88.0,101702.0
20051115:1000,25.61,68.6,0.0,-0.0,0.0,1.6,7.79,93.0,101752.0
20051115:1100,25.61,67.85,0.0,-0.0,0.0,1.55,7.93,90.0,101722.0
20051115:1200,25.7,66.3,22.0,124.93,16.0,2.8,8.07,88.0,101742.0
20051115:1300,25.77,66.0,210.0,530.1,72.0,-5.8,8.14,86.0,101802.0
20051115:1400,25.78,67.85,415.0,713.12,97.0,1.0,8.21,85.0,101832.0
20051115:1500,25.7,71.2,584.0,797.06,112.0,0.6,8.41,84.0,101862.0
20051115:1600,25.64,74.2,699.0,838.77,121.0,2.6,8.69,84.0,101842.0
20051115:1700,25.71,74.45,747.0,853.29,124.0,12.0,8.9,86.0,101812.0
20051115:1800,25.47,76.6,723.0,842.22,123.0,17.2,8.9,87.0,101742.0
20051115:1900,25.23,78.3,631.0,806.68,117.0,-14.4,9.17,88.0,101652.0
20051115:2000,25.07,80.25,290.0,125.6,226.0,5.2,9.31,87.0,101612.0
20051115:2100,25.17,80.9,288.0,597.15,86.0,-2.35,9.31,84.0,101622.0
20051115:2200,25.54,76.55,92.0,281.55,54.0,6.6,8.9,82.0,101652.0
20051115:2300,25.57,77.1,0.0,-0.0,0.0,-7.4,8.83,81.0,101652.0
20051116:0000,25.69,77.0,0.0,-0.0,0.0,5.2,8.83,81.0,101732.0
20051116:0100,25.7,77.1,0.0,-0.0,0.0,385.45,8.97,81.0,101762.0
20051116:0200,25.65,77.35,0.0,-0.0,0.0,3.4,9.03,84.0,101792.0
20051116:0300,25.63,77.25,0.0,-0.0,0.0,2.2,9.1,90.0,101772.0
20051116:0400,25.61,77.5,0.0,-0.0,0.0,-5.6,8.97,95.0,101772.0
20051116:0500,25.59,77.75,0.0,-0.0,0.0,6.0,8.55,98.0,101712.0
20051116:0600,25.61,77.6,0.0,-0.0,0.0,-0.35,8.14,99.0,101692.0
